INFO 2023-11-30 02:01:27,027  8708  Watching for file changes with StatReloader
WARNING 2023-11-30 11:12:29,048  14196  Not Found: /static/app/assets/css/flaticon.css 
WARNING 2023-11-30 11:12:29,059  14196  Not Found: /static/app/assets/css/remixicon.css 
WARNING 2023-11-30 11:12:29,069  14196  Not Found: /static/app/assets/css/aos.css 
WARNING 2023-11-30 11:12:29,130  14196  Not Found: /static/app/assets/css/owl.carousel.min.css 
WARNING 2023-11-30 11:12:29,131  14196  Not Found: /static/app/assets/css/dark-theme.css 
WARNING 2023-11-30 11:12:29,135  14196  Not Found: /static/app/assets/css/responsive.css 
WARNING 2023-11-30 11:12:29,138  14196  Not Found: /static/app/assets/css/owl-theme-default-min.css 
WARNING 2023-11-30 11:12:29,152  14196  Not Found: /static/app/assets/css/odometer.min.css 
WARNING 2023-11-30 11:12:29,158  14196  Not Found: /static/app/assets/css/style.css 
WARNING 2023-11-30 11:12:29,207  14196  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
WARNING 2023-11-30 11:12:29,215  14196  Not Found: /static/app/assets/js/jquery.min.js 
WARNING 2023-11-30 11:12:29,218  14196  Not Found: /static/app/assets/js/bootstrap.bundle.min.js
WARNING 2023-11-30 11:12:29,225  14196  Not Found: /static/app/assets/js/contact-form-script.js 
WARNING 2023-11-30 11:12:29,228  14196  Not Found: /static/app/assets/js/form-validator.min.js 
WARNING 2023-11-30 11:12:29,235  14196  Not Found: /static/app/assets/js/aos.js 
WARNING 2023-11-30 11:12:29,289  14196  Not Found: /static/app/assets/js/owl-thumb.min.js 
WARNING 2023-11-30 11:12:29,294  14196  Not Found: /static/app/assets/js/owl.carousel.min.js 
WARNING 2023-11-30 11:12:29,296  14196  Not Found: /static/app/assets/js/odometer.js 
WARNING 2023-11-30 11:12:29,305  14196  Not Found: /static/app/assets/js/circle-progressbar.min.js 
WARNING 2023-11-30 11:12:29,309  14196  Not Found: /static/app/assets/js/fancybox.js
WARNING 2023-11-30 11:12:29,309  14196  Not Found: /static/app/assets/js/jquery.appear.js 
WARNING 2023-11-30 11:12:29,356  14196  Not Found: /static/app/assets/js/tweenmax.min.js a
WARNING 2023-11-30 11:12:29,367  14196  Not Found: /static/app/assets/js/main.js 
WARNING 2023-11-30 11:12:29,379  14196  Not Found: /static/app/assets/img/china.png 
WARNING 2023-11-30 11:12:29,382  14196  Not Found: /static/app/assets/img/uk.png 
WARNING 2023-11-30 11:12:29,385  14196  Not Found: /static/app/assets/js/contact-form-script.js 
WARNING 2023-11-30 11:12:29,389  14196  Not Found: /static/app/assets/img/uae.png 
WARNING 2023-11-30 11:12:29,431  14196  Not Found: /static/app/assets/img/hero/hero-shape-1.png 
WARNING 2023-11-30 11:12:29,452  14196  Not Found: /static/app/assets/img/logo1.png 
WARNING 2023-11-30 11:12:29,470  14196  Not Found: /static/app/assets/img/hero/sun.png 
WARNING 2023-11-30 11:12:29,480  14196  Not Found: /static/app/assets/img/hero/hero-shape-2.png 
WARNING 2023-11-30 11:12:29,485  14196  Not Found: /static/app/assets/img/hero/bird.png 
WARNING 2023-11-30 11:12:29,489  14196  Not Found: /static/app/assets/js/aos.js 
WARNING 2023-11-30 11:12:29,527  14196  Not Found: /static/app/assets/img/hero/cloud.png 
WARNING 2023-11-30 11:12:29,552  14196  Not Found: /static/app/assets/img/hero/hero-shape-6.png 
WARNING 2023-11-30 11:12:29,569  14196  Not Found: /static/app/assets/img/hero/skull.png
WARNING 2023-11-30 11:12:29,585  14196  Not Found: /static/app/assets/img/project/project-1.jpg 
WARNING 2023-11-30 11:12:29,596  14196  Not Found: /static/app/assets/img/section-shape.png 
WARNING 2023-11-30 11:12:29,605  14196  Not Found: /static/app/assets/img/hero/hero-img-1.png 
WARNING 2023-11-30 11:12:29,650  14196  Not Found: /static/app/assets/js/owl.carousel.min.js 
WARNING 2023-11-30 11:12:29,685  14196  Not Found: /static/app/assets/img/shape-1.png 
WARNING 2023-11-30 11:12:29,698  14196  Not Found: /static/app/assets/img/project/project-2.jpg 
WARNING 2023-11-30 11:12:29,714  14196  Not Found: /static/app/assets/img/shape-1.png
WARNING 2023-11-30 11:12:29,732  14196  Not Found: /static/app/assets/img/project/project-3.jpg 
WARNING 2023-11-30 11:12:29,734  14196  Not Found: /static/app/assets/img/project/project-4.jpg 
WARNING 2023-11-30 11:12:29,780  14196  Not Found: /static/app/assets/img/project/project-6.jpg 
WARNING 2023-11-30 11:12:29,817  14196  Not Found: /static/app/assets/img/shape-2.png 
WARNING 2023-11-30 11:12:29,821  14196  Not Found: /static/app/assets/js/owl-thumb.min.js 
WARNING 2023-11-30 11:12:29,829  14196  Not Found: /static/app/assets/img/about/about-shape-2.png 
WARNING 2023-11-30 11:12:29,855  14196  Not Found: /static/app/assets/img/project/project-15.jpg 
WARNING 2023-11-30 11:12:29,860  14196  Not Found: /static/app/assets/img/about/deer.png 
WARNING 2023-11-30 11:12:29,912  14196  Not Found: /static/app/assets/img/project/project-11.jpg 
WARNING 2023-11-30 11:12:29,946  14196  Not Found: /static/app/assets/img/project/project-13.jpg 
WARNING 2023-11-30 11:12:29,955  14196  Not Found: /static/app/assets/img/project/project-12.jpg 
WARNING 2023-11-30 11:12:29,967  14196  Not Found: /static/app/assets/js/odometer.js 
WARNING 2023-11-30 11:12:29,984  14196  Not Found: /static/app/assets/img/project/project-14.jpg 
WARNING 2023-11-30 11:12:29,999  14196  Not Found: /static/app/assets/img/project/project-16.jpg 
WARNING 2023-11-30 11:12:30,030  14196  Not Found: /static/app/assets/img/shape-6.png 
WARNING 2023-11-30 11:12:30,050  14196  Not Found: /static/app/assets/img/shape-13.png 
WARNING 2023-11-30 11:12:30,065  14196  Not Found: /static/app/assets/img/about/skull.png 
WARNING 2023-11-30 11:12:30,077  14196  Not Found: /static/app/assets/js/circle-progressbar.min.js 
WARNING 2023-11-30 11:12:30,084  14196  Not Found: /static/app/assets/img/about/leaves.png 
WARNING 2023-11-30 11:12:30,105  14196  Not Found: /static/app/assets/img/shape-5.png 
WARNING 2023-11-30 11:12:30,134  14196  Not Found: /static/app/assets/img/event/event-1.jpg 
WARNING 2023-11-30 11:12:30,164  14196  Not Found: /static/app/assets/img/event/event-2.jpg 
WARNING 2023-11-30 11:12:30,194  14196  Not Found: /static/app/assets/img/team/team-1.jpg 
WARNING 2023-11-30 11:12:30,208  14196  Not Found: /static/app/assets/img/team/team-shape-2.png 
WARNING 2023-11-30 11:12:30,213  14196  Not Found: /static/app/assets/js/fancybox.js
WARNING 2023-11-30 11:12:30,224  14196  Not Found: /static/app/assets/img/team/team-2.jpg 
WARNING 2023-11-30 11:12:30,264  14196  Not Found: /static/app/assets/img/team/team-3.jpg 
WARNING 2023-11-30 11:12:30,295  14196  Not Found: /static/app/ assets/img/team/team-shape-2.png
WARNING 2023-11-30 11:12:30,321  14196  Not Found: /static/app/assets/img/team/team-4.jpg 
WARNING 2023-11-30 11:12:30,332  14196  Not Found: /static/app/assets/img/team/team-5.jpg 
WARNING 2023-11-30 11:12:30,334  14196  Not Found: /static/app/assets/img/team/team-6.jpg 
WARNING 2023-11-30 11:12:30,355  14196  Not Found: /static/app/assets/js/jquery.appear.js 
WARNING 2023-11-30 11:12:30,394  14196  Not Found: /static/app/assets/img/bg-shape-5.png 
WARNING 2023-11-30 11:12:30,424  14196  Not Found: /static/app/assets/img/blog/author-1.jpg 
WARNING 2023-11-30 11:12:30,456  14196  Not Found: /static/app/assets/img/blog/author-7.jpg 
WARNING 2023-11-30 11:12:30,463  14196  Not Found: /static/app/assets/img/blog/author-4.jpg 
WARNING 2023-11-30 11:12:30,467  14196  Not Found: /static/app/assets/img/blog/author-3.jpg 
WARNING 2023-11-30 11:12:30,479  14196  Not Found: /static/app/assets/img/blog/author-5.jpg
WARNING 2023-11-30 11:12:30,525  14196  Not Found: /static/app/assets/js/tweenmax.min.js a
WARNING 2023-11-30 11:12:30,549  14196  Not Found: /static/app/assets/img/footer-shape-1.png 
WARNING 2023-11-30 11:12:30,574  14196  Not Found: /static/app/assets/img/sun-2.png 
WARNING 2023-11-30 11:12:30,575  14196  Not Found: /static/app/assets/img/logo.png 
WARNING 2023-11-30 11:12:30,583  14196  Not Found: /static/app/assets/img/bird.png 
WARNING 2023-11-30 11:12:30,590  14196  Not Found: /static/app/assets/js/main.js 
WARNING 2023-11-30 11:12:30,611  14196  Not Found: /static/app/assets/img/favicon.png 
INFO 2023-11-30 11:13:43,500  22996  Watching for file changes with StatReloader
WARNING 2023-11-30 11:13:45,435  22996  Not Found: /static/app/assets/img/logo1.png 
WARNING 2023-11-30 11:13:45,460  22996  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
WARNING 2023-11-30 11:13:45,506  22996  Not Found: /static/app/assets/js/tweenmax.min.js a
WARNING 2023-11-30 11:13:45,559  22996  Not Found: /static/app/ assets/img/team/team-shape-2.png
WARNING 2023-11-30 11:13:45,584  22996  Not Found: /static/app/assets/img/logo.png 
WARNING 2023-11-30 11:13:46,109  22996  Not Found: /static/app/ assets/img/team/team-shape-2.png
WARNING 2023-11-30 11:13:49,557  22996  Not Found: /static/app/assets/css/bootstrap.min.css
WARNING 2023-11-30 11:13:49,567  22996  Not Found: /static/app/assets/css/flaticon.css 
WARNING 2023-11-30 11:13:49,571  22996  Not Found: /static/app/assets/css/fancybox.css 
WARNING 2023-11-30 11:13:49,579  22996  Not Found: /static/app/assets/css/remixicon.css 
WARNING 2023-11-30 11:13:49,584  22996  Not Found: /static/app/assets/css/aos.css 
WARNING 2023-11-30 11:13:49,590  22996  Not Found: /static/app/assets/css/style.css 
WARNING 2023-11-30 11:13:49,598  22996  Not Found: /static/app/assets/css/responsive.css 
WARNING 2023-11-30 11:13:49,605  22996  Not Found: /static/app/assets/css/dark-theme.css 
WARNING 2023-11-30 11:13:49,609  22996  Not Found: /static/app/assets/css/owl.carousel.min.css 
WARNING 2023-11-30 11:13:49,613  22996  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
WARNING 2023-11-30 11:13:49,620  22996  Not Found: /static/app/assets/js/jquery.min.js 
WARNING 2023-11-30 11:13:49,623  22996  Not Found: /static/app/assets/js/bootstrap.bundle.min.js
WARNING 2023-11-30 11:13:49,625  22996  Not Found: /static/app/assets/js/form-validator.min.js 
WARNING 2023-11-30 11:13:49,630  22996  Not Found: /static/app/assets/css/owl-theme-default-min.css 
WARNING 2023-11-30 11:13:49,636  22996  Not Found: /static/app/assets/css/odometer.min.css 
WARNING 2023-11-30 11:13:49,639  22996  Not Found: /static/app/assets/js/contact-form-script.js 
WARNING 2023-11-30 11:13:49,644  22996  Not Found: /static/app/assets/js/aos.js 
WARNING 2023-11-30 11:13:49,650  22996  Not Found: /static/app/assets/js/owl.carousel.min.js 
WARNING 2023-11-30 11:13:49,654  22996  Not Found: /static/app/assets/js/owl-thumb.min.js 
WARNING 2023-11-30 11:13:49,656  22996  Not Found: /static/app/assets/js/odometer.js 
WARNING 2023-11-30 11:13:49,661  22996  Not Found: /static/app/assets/js/circle-progressbar.min.js 
WARNING 2023-11-30 11:13:49,670  22996  Not Found: /static/app/assets/js/fancybox.js
WARNING 2023-11-30 11:13:49,678  22996  Not Found: /static/app/assets/js/tweenmax.min.js a
WARNING 2023-11-30 11:13:49,686  22996  Not Found: /static/app/assets/js/main.js 
WARNING 2023-11-30 11:13:49,692  22996  Not Found: /static/app/assets/img/uk.png 
WARNING 2023-11-30 11:13:49,699  22996  Not Found: /static/app/assets/js/jquery.appear.js 
WARNING 2023-11-30 11:13:49,702  22996  Not Found: /static/app/assets/img/china.png 
WARNING 2023-11-30 11:13:49,704  22996  Not Found: /static/app/assets/img/uae.png 
WARNING 2023-11-30 11:13:49,710  22996  Not Found: /static/app/assets/img/logo1.png 
WARNING 2023-11-30 11:13:49,718  22996  Not Found: /static/app/assets/img/hero/hero-shape-1.png 
WARNING 2023-11-30 11:13:49,733  22996  Not Found: /static/app/assets/js/odometer.js 
WARNING 2023-11-30 11:13:49,737  22996  Not Found: /static/app/assets/img/hero/hero-shape-2.png 
WARNING 2023-11-30 11:13:49,740  22996  Not Found: /static/app/assets/img/hero/bird.png 
WARNING 2023-11-30 11:13:49,749  22996  Not Found: /static/app/assets/img/hero/sun.png 
WARNING 2023-11-30 11:13:49,758  22996  Not Found: /static/app/assets/img/hero/hero-shape-6.png 
WARNING 2023-11-30 11:13:49,768  22996  Not Found: /static/app/assets/img/hero/cloud.png 
WARNING 2023-11-30 11:13:49,775  22996  Not Found: /static/app/assets/img/hero/skull.png
WARNING 2023-11-30 11:13:49,783  22996  Not Found: /static/app/assets/img/hero/hero-img-1.png 
WARNING 2023-11-30 11:13:49,786  22996  Not Found: /static/app/assets/js/circle-progressbar.min.js 
WARNING 2023-11-30 11:13:49,799  22996  Not Found: /static/app/assets/img/section-shape.png 
WARNING 2023-11-30 11:13:49,808  22996  Not Found: /static/app/assets/img/project/project-1.jpg 
WARNING 2023-11-30 11:13:49,808  22996  Not Found: /static/app/assets/img/shape-1.png 
WARNING 2023-11-30 11:13:49,818  22996  Not Found: /static/app/assets/img/project/project-2.jpg 
WARNING 2023-11-30 11:13:49,824  22996  Not Found: /static/app/assets/img/shape-1.png
WARNING 2023-11-30 11:13:49,832  22996  Not Found: /static/app/assets/img/project/project-3.jpg 
WARNING 2023-11-30 11:13:49,838  22996  Not Found: /static/app/assets/js/fancybox.js
WARNING 2023-11-30 11:13:49,842  22996  Not Found: /static/app/assets/img/project/project-4.jpg 
WARNING 2023-11-30 11:13:49,852  22996  Not Found: /static/app/assets/img/project/project-6.jpg 
WARNING 2023-11-30 11:13:49,859  22996  Not Found: /static/app/assets/img/about/about-shape-2.png 
WARNING 2023-11-30 11:13:49,869  22996  Not Found: /static/app/assets/img/shape-2.png 
WARNING 2023-11-30 11:13:49,870  22996  Not Found: /static/app/assets/img/about/deer.png 
WARNING 2023-11-30 11:13:49,875  22996  Not Found: /static/app/assets/img/project/project-15.jpg 
WARNING 2023-11-30 11:13:49,883  22996  Not Found: /static/app/assets/img/project/project-11.jpg 
WARNING 2023-11-30 11:13:49,887  22996  Not Found: /static/app/assets/js/jquery.appear.js 
WARNING 2023-11-30 11:13:49,891  22996  Not Found: /static/app/assets/img/project/project-12.jpg 
WARNING 2023-11-30 11:13:49,899  22996  Not Found: /static/app/assets/img/project/project-13.jpg 
WARNING 2023-11-30 11:13:49,906  22996  Not Found: /static/app/assets/img/shape-6.png 
WARNING 2023-11-30 11:13:49,910  22996  Not Found: /static/app/assets/img/project/project-14.jpg 
WARNING 2023-11-30 11:13:49,920  22996  Not Found: /static/app/assets/img/shape-13.png 
WARNING 2023-11-30 11:13:49,934  22996  Not Found: /static/app/assets/js/tweenmax.min.js a
WARNING 2023-11-30 11:13:49,934  22996  Not Found: /static/app/assets/img/project/project-16.jpg 
WARNING 2023-11-30 11:13:49,942  22996  Not Found: /static/app/assets/img/about/skull.png 
WARNING 2023-11-30 11:13:49,950  22996  Not Found: /static/app/assets/img/event/event-1.jpg 
WARNING 2023-11-30 11:13:49,954  22996  Not Found: /static/app/assets/img/about/leaves.png 
WARNING 2023-11-30 11:13:49,967  22996  Not Found: /static/app/assets/img/team/team-1.jpg 
WARNING 2023-11-30 11:13:49,972  22996  Not Found: /static/app/assets/js/main.js 
WARNING 2023-11-30 11:13:49,983  22996  Not Found: /static/app/assets/img/shape-5.png 
WARNING 2023-11-30 11:13:49,988  22996  Not Found: /static/app/assets/img/event/event-2.jpg 
WARNING 2023-11-30 11:13:49,992  22996  Not Found: /static/app/assets/img/team/team-shape-2.png 
WARNING 2023-11-30 11:13:50,001  22996  Not Found: /static/app/assets/img/team/team-2.jpg 
WARNING 2023-11-30 11:13:50,014  22996  Not Found: /static/app/assets/img/team/team-3.jpg 
WARNING 2023-11-30 11:13:50,022  22996  Not Found: /static/app/ assets/img/team/team-shape-2.png
WARNING 2023-11-30 11:13:50,029  22996  Not Found: /static/app/assets/img/team/team-6.jpg 
WARNING 2023-11-30 11:13:50,032  22996  Not Found: /static/app/assets/img/team/team-5.jpg 
WARNING 2023-11-30 11:13:50,037  22996  Not Found: /static/app/assets/img/bg-shape-5.png 
WARNING 2023-11-30 11:13:50,041  22996  Not Found: /static/app/assets/img/blog/author-1.jpg 
WARNING 2023-11-30 11:13:50,048  22996  Not Found: /static/app/assets/img/team/team-4.jpg 
WARNING 2023-11-30 11:13:50,051  22996  Not Found: /static/app/assets/img/blog/author-7.jpg 
WARNING 2023-11-30 11:13:50,057  22996  Not Found: /static/app/assets/img/blog/author-3.jpg 
WARNING 2023-11-30 11:13:50,065  22996  Not Found: /static/app/assets/img/blog/author-4.jpg 
WARNING 2023-11-30 11:13:50,071  22996  Not Found: /static/app/assets/img/blog/author-5.jpg
WARNING 2023-11-30 11:13:50,076  22996  Not Found: /static/app/assets/img/footer-shape-1.png 
WARNING 2023-11-30 11:13:50,084  22996  Not Found: /static/app/assets/img/sun-2.png 
WARNING 2023-11-30 11:13:50,090  22996  Not Found: /static/app/assets/img/bird.png 
WARNING 2023-11-30 11:13:50,094  22996  Not Found: /static/app/assets/img/logo.png 
WARNING 2023-11-30 11:13:51,122  22996  Not Found: /static/app/assets/css/bootstrap.min.css
WARNING 2023-11-30 11:13:51,133  22996  Not Found: /static/app/assets/css/flaticon.css 
WARNING 2023-11-30 11:13:51,151  22996  Not Found: /static/app/assets/css/owl-theme-default-min.css 
WARNING 2023-11-30 11:13:51,152  22996  Not Found: /static/app/assets/css/fancybox.css 
WARNING 2023-11-30 11:13:51,160  22996  Not Found: /static/app/assets/css/owl.carousel.min.css 
WARNING 2023-11-30 11:13:51,168  22996  Not Found: /static/app/assets/css/odometer.min.css 
WARNING 2023-11-30 11:13:51,179  22996  Not Found: /static/app/assets/css/remixicon.css 
WARNING 2023-11-30 11:13:51,191  22996  Not Found: /static/app/assets/css/style.css 
WARNING 2023-11-30 11:13:51,203  22996  Not Found: /static/app/assets/css/aos.css 
WARNING 2023-11-30 11:13:51,216  22996  Not Found: /static/app/assets/css/responsive.css 
WARNING 2023-11-30 11:13:51,230  22996  Not Found: /static/app/assets/css/dark-theme.css 
WARNING 2023-11-30 11:13:51,240  22996  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
WARNING 2023-11-30 11:13:51,258  22996  Not Found: /static/app/assets/js/jquery.min.js 
WARNING 2023-11-30 11:13:51,268  22996  Not Found: /static/app/assets/js/bootstrap.bundle.min.js
WARNING 2023-11-30 11:13:51,278  22996  Not Found: /static/app/assets/js/form-validator.min.js 
WARNING 2023-11-30 11:13:51,291  22996  Not Found: /static/app/assets/js/contact-form-script.js 
WARNING 2023-11-30 11:13:51,318  22996  Not Found: /static/app/assets/js/aos.js 
WARNING 2023-11-30 11:13:51,335  22996  Not Found: /static/app/assets/js/owl.carousel.min.js 
WARNING 2023-11-30 11:13:51,349  22996  Not Found: /static/app/assets/js/owl-thumb.min.js 
WARNING 2023-11-30 11:13:51,361  22996  Not Found: /static/app/assets/js/circle-progressbar.min.js 
WARNING 2023-11-30 11:13:51,371  22996  Not Found: /static/app/assets/js/odometer.js 
WARNING 2023-11-30 11:13:51,384  22996  Not Found: /static/app/assets/js/tweenmax.min.js a
WARNING 2023-11-30 11:13:51,399  22996  Not Found: /static/app/assets/js/fancybox.js
WARNING 2023-11-30 11:13:51,410  22996  Not Found: /static/app/assets/js/jquery.appear.js 
WARNING 2023-11-30 11:13:51,432  22996  Not Found: /static/app/assets/js/main.js 
WARNING 2023-11-30 11:13:51,454  22996  Not Found: /static/app/assets/js/jquery.min.js 
WARNING 2023-11-30 11:13:51,471  22996  Not Found: /static/app/assets/img/uk.png 
WARNING 2023-11-30 11:13:51,487  22996  Not Found: /static/app/assets/img/china.png 
WARNING 2023-11-30 11:13:51,501  22996  Not Found: /static/app/assets/img/uae.png 
WARNING 2023-11-30 11:13:51,513  22996  Not Found: /static/app/assets/img/hero/hero-shape-1.png 
WARNING 2023-11-30 11:13:51,525  22996  Not Found: /static/app/assets/img/logo1.png 
WARNING 2023-11-30 11:13:51,536  22996  Not Found: /static/app/assets/img/hero/hero-shape-2.png 
WARNING 2023-11-30 11:13:51,550  22996  Not Found: /static/app/assets/js/bootstrap.bundle.min.js
WARNING 2023-11-30 11:13:51,644  22996  Not Found: /static/app/assets/img/hero/bird.png 
WARNING 2023-11-30 11:13:51,705  22996  Not Found: /static/app/assets/img/hero/sun.png 
WARNING 2023-11-30 11:13:51,717  22996  Not Found: /static/app/assets/img/hero/cloud.png 
WARNING 2023-11-30 11:13:51,732  22996  Not Found: /static/app/assets/img/hero/hero-img-1.png 
WARNING 2023-11-30 11:13:51,734  22996  Not Found: /static/app/assets/img/hero/hero-shape-6.png 
WARNING 2023-11-30 11:13:51,738  22996  Not Found: /static/app/assets/img/hero/skull.png
WARNING 2023-11-30 11:13:51,802  22996  Not Found: /static/app/assets/js/form-validator.min.js 
WARNING 2023-11-30 11:13:51,862  22996  Not Found: /static/app/assets/img/section-shape.png 
WARNING 2023-11-30 11:13:51,879  22996  Not Found: /static/app/assets/img/project/project-2.jpg 
WARNING 2023-11-30 11:13:51,881  22996  Not Found: /static/app/assets/img/project/project-1.jpg 
WARNING 2023-11-30 11:13:51,905  22996  Not Found: /static/app/assets/img/shape-1.png
WARNING 2023-11-30 11:13:51,921  22996  Not Found: /static/app/assets/img/shape-1.png 
WARNING 2023-11-30 11:13:51,964  22996  Not Found: /static/app/assets/img/project/project-3.jpg 
WARNING 2023-11-30 11:13:52,018  22996  Not Found: /static/app/assets/js/contact-form-script.js 
WARNING 2023-11-30 11:13:52,032  22996  Not Found: /static/app/assets/img/project/project-4.jpg 
WARNING 2023-11-30 11:13:52,055  22996  Not Found: /static/app/assets/img/project/project-6.jpg 
WARNING 2023-11-30 11:13:52,061  22996  Not Found: /static/app/assets/img/about/about-shape-2.png 
WARNING 2023-11-30 11:13:52,082  22996  Not Found: /static/app/assets/img/shape-2.png 
WARNING 2023-11-30 11:13:52,122  22996  Not Found: /static/app/assets/img/about/deer.png 
WARNING 2023-11-30 11:13:52,149  22996  Not Found: /static/app/assets/img/project/project-15.jpg 
WARNING 2023-11-30 11:13:52,184  22996  Not Found: /static/app/assets/js/aos.js 
WARNING 2023-11-30 11:13:52,204  22996  Not Found: /static/app/assets/img/project/project-12.jpg 
WARNING 2023-11-30 11:13:52,216  22996  Not Found: /static/app/assets/img/project/project-11.jpg 
WARNING 2023-11-30 11:13:52,229  22996  Not Found: /static/app/assets/img/project/project-13.jpg 
WARNING 2023-11-30 11:13:52,264  22996  Not Found: /static/app/assets/img/project/project-14.jpg 
WARNING 2023-11-30 11:13:52,300  22996  Not Found: /static/app/assets/img/project/project-16.jpg 
WARNING 2023-11-30 11:13:52,315  22996  Not Found: /static/app/assets/img/shape-6.png 
WARNING 2023-11-30 11:13:52,329  22996  Not Found: /static/app/assets/js/owl.carousel.min.js 
WARNING 2023-11-30 11:13:52,347  22996  Not Found: /static/app/assets/img/shape-13.png 
WARNING 2023-11-30 11:13:52,364  22996  Not Found: /static/app/assets/img/about/skull.png 
WARNING 2023-11-30 11:13:52,398  22996  Not Found: /static/app/assets/img/about/leaves.png 
WARNING 2023-11-30 11:13:52,438  22996  Not Found: /static/app/assets/img/shape-5.png 
WARNING 2023-11-30 11:13:52,456  22996  Not Found: /static/app/assets/img/event/event-1.jpg 
WARNING 2023-11-30 11:13:52,480  22996  Not Found: /static/app/assets/img/event/event-2.jpg 
WARNING 2023-11-30 11:13:52,500  22996  Not Found: /static/app/assets/js/owl-thumb.min.js 
WARNING 2023-11-30 11:13:52,514  22996  Not Found: /static/app/assets/img/team/team-1.jpg 
WARNING 2023-11-30 11:13:52,542  22996  Not Found: /static/app/assets/img/team/team-shape-2.png 
WARNING 2023-11-30 11:13:52,582  22996  Not Found: /static/app/assets/img/team/team-3.jpg 
WARNING 2023-11-30 11:13:52,594  22996  Not Found: /static/app/assets/img/team/team-2.jpg 
WARNING 2023-11-30 11:13:52,615  22996  Not Found: /static/app/ assets/img/team/team-shape-2.png
WARNING 2023-11-30 11:13:52,634  22996  Not Found: /static/app/assets/img/team/team-4.jpg 
WARNING 2023-11-30 11:13:52,650  22996  Not Found: /static/app/assets/js/odometer.js 
WARNING 2023-11-30 11:13:52,681  22996  Not Found: /static/app/assets/img/team/team-5.jpg 
WARNING 2023-11-30 11:13:52,715  22996  Not Found: /static/app/assets/img/bg-shape-5.png 
WARNING 2023-11-30 11:13:52,720  22996  Not Found: /static/app/assets/img/team/team-6.jpg 
WARNING 2023-11-30 11:13:52,733  22996  Not Found: /static/app/assets/img/blog/author-3.jpg 
WARNING 2023-11-30 11:13:52,736  22996  Not Found: /static/app/assets/img/blog/author-1.jpg 
WARNING 2023-11-30 11:13:52,756  22996  Not Found: /static/app/assets/img/blog/author-7.jpg 
WARNING 2023-11-30 11:13:52,779  22996  Not Found: /static/app/assets/js/circle-progressbar.min.js 
WARNING 2023-11-30 11:13:52,811  22996  Not Found: /static/app/assets/img/blog/author-4.jpg 
WARNING 2023-11-30 11:13:52,815  22996  Not Found: /static/app/assets/img/blog/author-5.jpg
WARNING 2023-11-30 11:13:52,830  22996  Not Found: /static/app/assets/img/sun-2.png 
WARNING 2023-11-30 11:13:52,835  22996  Not Found: /static/app/assets/img/footer-shape-1.png 
WARNING 2023-11-30 11:13:52,839  22996  Not Found: /static/app/assets/img/bird.png 
WARNING 2023-11-30 11:13:52,856  22996  Not Found: /static/app/assets/img/logo.png 
WARNING 2023-11-30 11:13:52,861  22996  Not Found: /static/app/assets/js/fancybox.js
WARNING 2023-11-30 11:13:52,879  22996  Not Found: /static/app/assets/js/jquery.appear.js 
WARNING 2023-11-30 11:13:52,892  22996  Not Found: /static/app/assets/js/tweenmax.min.js a
WARNING 2023-11-30 11:13:52,908  22996  Not Found: /static/app/assets/js/main.js 
INFO 2023-11-30 11:18:50,836  12816  Watching for file changes with StatReloader
WARNING 2023-11-30 11:18:52,837  12816  Not Found: /static/app/assets/img/logo1.png 
WARNING 2023-11-30 11:18:52,862  12816  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
WARNING 2023-11-30 11:18:52,890  12816  Not Found: /static/app/assets/js/tweenmax.min.js a
WARNING 2023-11-30 11:18:52,939  12816  Not Found: /static/app/ assets/img/team/team-shape-2.png
WARNING 2023-11-30 11:18:52,954  12816  Not Found: /static/app/assets/img/logo.png 
WARNING 2023-11-30 11:18:53,526  12816  Not Found: /static/app/ assets/img/team/team-shape-2.png
INFO 2023-11-30 11:25:01,556  18080  Watching for file changes with StatReloader
WARNING 2023-11-30 11:25:22,147  18080  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
WARNING 2023-11-30 11:25:26,551  18080  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
INFO 2023-11-30 11:26:48,075  20180  Watching for file changes with StatReloader
WARNING 2023-11-30 11:26:49,868  20180  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
INFO 2023-11-30 11:31:33,968  12344  Watching for file changes with StatReloader
WARNING 2023-11-30 11:31:36,408  12344  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
WARNING 2023-11-30 11:31:54,520  12344  Not Found: /404
WARNING 2023-11-30 11:31:54,681  12344  Not Found: /favicon.ico
INFO 2023-11-30 11:32:20,192  17184  Watching for file changes with StatReloader
WARNING 2023-11-30 11:32:21,986  17184  Not Found: /cdn-cgi/scripts/5c5dd728/cloudflare-static/email-decode.min.js
WARNING 2023-11-30 11:32:22,000  17184  Not Found: /static/app/assets/js/tweenmax.min.js a
